1.35774e+08 2.59906e-05
1.36774e+08 2.59906e-05
1.37774e+08 2.59906e-05
1.38774e+08 2.59906e-05
1.39774e+08 2.59906e-05
1.40774e+08 2.59906e-05
1.41774e+08 2.59906e-05
1.42774e+08 2.59906e-05
1.43774e+08 2.59906e-05
1.44774e+08 2.59906e-05
1.45774e+08 2.59906e-05
1.46774e+08 2.59906e-05
1.47774e+08 2.59906e-05
1.48774e+08 2.59906e-05
1.49774e+08 2.59906e-05
1.50774e+08 2.59906e-05
1.51774e+08 2.59906e-05
1.52774e+08 2.59906e-05
1.53774e+08 2.59906e-05
1.54774e+08 2.59906e-05
1.55774e+08 2.59906e-05
1.56774e+08 2.59906e-05
1.57774e+08 2.59906e-05
1.58774e+08 2.59906e-05
1.59774e+08 2.59906e-05
1.60774e+08 2.59906e-05
1.61774e+08 2.59906e-05
1.62774e+08 2.59906e-05
1.63774e+08 2.59906e-05
1.64774e+08 2.59906e-05
1.65774e+08 2.59906e-05
1.66774e+08 2.59906e-05
1.67774e+08 2.59906e-05
1.68774e+08 2.59906e-05
1.69774e+08 2.59906e-05
1.70774e+08 2.59906e-05
1.71774e+08 2.59906e-05
1.72774e+08 2.59906e-05
1.73774e+08 2.59906e-05
1.74774e+08 2.59906e-05
1.75774e+08 2.59906e-05
1.76774e+08 2.59906e-05
1.77774e+08 2.59906e-05
1.78774e+08 2.59906e-05
1.79774e+08 2.59906e-05
1.80774e+08 2.59906e-05
1.81774e+08 2.59906e-05
1.82774e+08 2.59906e-05
1.83774e+08 2.59906e-05
1.84774e+08 2.59906e-05
1.85774e+08 2.59906e-05
1.86774e+08 2.59906e-05
1.87774e+08 2.59906e-05
1.88774e+08 2.59906e-05
1.89774e+08 2.59906e-05
1.90774e+08 2.59906e-05
1.91774e+08 2.59906e-05
1.92774e+08 2.59906e-05
1.93774e+08 2.59906e-05
1.94774e+08 2.59906e-05
1.95774e+08 2.59906e-05
1.96774e+08 2.59906e-05
1.97774e+08 2.59906e-05
1.98774e+08 2.59906e-05
1.99774e+08 2.59906e-05
2.00774e+08 2.59906e-05
2.01774e+08 2.59906e-05
2.02774e+08 2.59906e-05
2.03774e+08 2.59906e-05
2.04774e+08 2.59906e-05
2.05774e+08 2.59906e-05
2.06774e+08 2.59906e-05
2.07774e+08 2.59906e-05
2.08774e+08 2.59906e-05
2.09774e+08 2.59906e-05
2.10774e+08 2.59906e-05
2.11774e+08 2.59906e-05
2.12774e+08 2.59906e-05
2.13774e+08 2.59906e-05
2.14774e+08 2.59906e-05
2.15774e+08 2.59906e-05
2.16774e+08 2.59906e-05
2.17774e+08 2.59906e-05
2.18774e+08 2.59906e-05
2.19774e+08 2.59906e-05
2.20774e+08 2.59906e-05
2.21774e+08 2.59906e-05
2.22774e+08 2.59906e-05
2.23774e+08 2.59906e-05
2.24774e+08 2.59906e-05
2.25774e+08 2.59906e-05
2.26774e+08 2.59906e-05
2.27774e+08 2.59906e-05
2.28774e+08 2.59906e-05
2.29774e+08 2.59906e-05
2.30774e+08 2.59906e-05
2.31774e+08 2.59906e-05
